Level	Date and Time	Source	Event ID	Task Category
Information	5/2/2021 3:06:19 AM	Microsoft-Windows-LoadPerf	1002	None	Performance counters for the ASP.NET (ASP.NET) service are already in the registry, no need to reinstall. This only happens when you install the same counter twice. The second time install will generate this event.
Information	5/2/2021 3:06:19 AM	Microsoft-Windows-LoadPerf	1002	None	Performance counters for the ASP.NET_2.0.50727 (ASP.NET_2.0.50727) service are already in the registry, no need to reinstall. This only happens when you install the same counter twice. The second time install will generate this event.
Information	5/2/2021 3:06:19 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the ASP.NET_64 (ASP.NET_64) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	5/2/2021 3:06:17 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the ASP.NET_64_2.0.50727 (ASP.NET_64_2.0.50727) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	5/2/2021 3:06:15 AM	Microsoft-Windows-LoadPerf	1002	None	Performance counters for the ASP.NET (ASP.NET) service are already in the registry, no need to reinstall. This only happens when you install the same counter twice. The second time install will generate this event.
Information	5/2/2021 3:06:15 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the ASP.NET_2.0.50727 (ASP.NET_2.0.50727) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	5/2/2021 3:06:11 AM	Microsoft-Windows-MSDTC 2	4202	TM	MSDTC started with the following settings: Security Configuration (OFF = 0 and ON = 1): Allow Remote Administrator = 0, Network Clients = 0, Trasaction Manager Communication:  Allow Inbound Transactions = 0, Allow Outbound Transactions = 0, Transaction Internet Protocol (TIP) = 0,  Enable XA Transactions = 0,  Enable SNA LU 6.2 Transactions = 1,  MSDTC Communications Security = Mutual Authentication Required, Account = NT AUTHORITY\NetworkService,  Firewall Exclusion Detected = 0 Transaction Bridge Installed = 0 Filtering Duplicate Events = 1
Information	5/2/2021 3:06:11 AM	Microsoft-Windows-Complus	781	None	The COM+ sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\COM3\Eventlog.
Information	5/2/2021 3:06:04 AM	Microsoft-Windows-Security-SPP	1003	None	"The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 039998e3-3ef5-4adf-b758-d25fa0128ff4, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
2: 47188d7c-b5ef-4336-91a9-3857b219fe95, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
3: 68531fb9-5511-4989-97be-d11a0f55633f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
4: 6a4bd364-4b60-4856-a727-efb59d94348e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
5: 6d47464d-e43d-4228-b051-fddd47fd403f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
6: 8fe15d04-fc66-40e6-bf34-942481e06fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
7: 9a159de8-d114-41d7-a5bf-d3574edb42fa, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
8: a60c85a9-7eff-4690-8aa1-010ddf5d38f0, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
9: a7dad4b1-8065-4576-9e61-2fd025fe16cc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
10: c60b048b-8071-4532-8398-f15f4c981861, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
11: c837408d-3762-4dea-a4d7-6dba48f6c305, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
12: c99b641f-c4ea-4e63-bec3-5ed2ccd0f357, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
13: da71774d-b2c9-4c42-bb7b-a66365d5abb2, 1, 0 [(0 )(1 )(2 [0x00000000, 0, 1], [(?)( 5 0x00000000 10 14400)( 1 0x00000000 0 0 msft:rm/algorithm/flags/1.0 0x00000000 0)(?)(?)(?)])]
14: f14c8ee3-560d-441e-aee1-325c2e9ae74a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]

"
Information	5/2/2021 3:06:04 AM	Microsoft-Windows-Security-SPP	1033	None	"These policies are being excluded since they are only defined with override-only attribute.
Policy Names=(Microsoft-Windows-AuxiliaryDisplay-EnableAPI) (Microsoft-Windows-AuxiliaryDisplay-EnableCPL) (Microsoft-Windows-AuxiliaryDisplay-EnableDriver) (Microsoft-Windows-AuxiliaryDisplay-EnableSDP) (Microsoft-Windows-CertificateServices-CA-AdvancedTemplateSupport) (Microsoft-Windows-CertificateServices-CA-CertificateManagerRestrictionSupport) (Microsoft-Windows-CertificateServices-CA-CrossForestEnrollmentSupport) (Microsoft-Windows-CertificateServices-CA-ExitModuleSMTPSupport) (Microsoft-Windows-CertificateServices-CA-RoleSeparationSupport) (Microsoft-Windows-Fax-Common-DeviceLimit) (Microsoft-Windows-Fax-Common-EnableServerPolicy) (Microsoft-Windows-OfflineFiles-Core-BranchCachingEnabled) (Microsoft-Windows-OfflineFiles-Core-FeatureEnabled) (Microsoft-Windows-SensorsLicense-EnableCPL) (Microsoft.Windows.Smc-Enabled) (PeerToPeerBase-IdManager-EnabledPolicy) (PeerToPeerBase-Pnrp-EnabledPolicy) (Personalization-Enabled) (Printing-Spooler-Pmc-Licensing-Enabled) (SecureStartupFeature-Enabled) (SecureStartupFeature-Enabled-Driver) (SecureStartupFeature-Enabled-Premium) (SecureStartupFeature-PerfWarning) (SnippingToolLicensing-Enabled) (TSProxy-EdgeAdapter-MaxConnections) (TabletPCCoreInkRecognitionLicensing-EnableText) (Telnet-Client-EnableTelnetClient) (Telnet-Server-EnableTelnetServer) (TiffIFilterLicensing-EnableTiffIFilter) (nfs-admincmdtools-enabled) (nfs-adminmmc-enabled) (nfs-clientcmdtools-enabled) (nfs-clientcore-enabled) (nfs-servercmdtools-enabled) (nfs-servercore-enabled) (psync-Enabled) (snis-Enabled) (sua-EnableSUA) 
App Id=55c92734-d682-4d71-983e-d6ec3f16059f
Sku Id=da71774d-b2c9-4c42-bb7b-a66365d5abb2"
Information	5/2/2021 3:06:04 AM	Microsoft-Windows-Security-SPP	1004	None	"The Software Protection service has successfully installed the license.
License Title=Windows(TM) - Component PPD License (IIS-W3SVC)
License Id=c5434fc3-08c9-2dd7-79b2-d2533a7b0a0a"
Information	5/2/2021 3:05:49 AM	Microsoft-Windows-Security-SPP	902	None	"The Software Protection service has started.
6.1.7601.17514"
Information	5/2/2021 3:05:49 AM	Microsoft-Windows-Security-SPP	1003	None	"The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 039998e3-3ef5-4adf-b758-d25fa0128ff4, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
2: 47188d7c-b5ef-4336-91a9-3857b219fe95, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
3: 68531fb9-5511-4989-97be-d11a0f55633f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
4: 6a4bd364-4b60-4856-a727-efb59d94348e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
5: 6d47464d-e43d-4228-b051-fddd47fd403f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
6: 8fe15d04-fc66-40e6-bf34-942481e06fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
7: 9a159de8-d114-41d7-a5bf-d3574edb42fa, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
8: a60c85a9-7eff-4690-8aa1-010ddf5d38f0, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
9: a7dad4b1-8065-4576-9e61-2fd025fe16cc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
10: c60b048b-8071-4532-8398-f15f4c981861, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
11: c837408d-3762-4dea-a4d7-6dba48f6c305, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
12: c99b641f-c4ea-4e63-bec3-5ed2ccd0f357, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
13: da71774d-b2c9-4c42-bb7b-a66365d5abb2, 1, 1 [(0 )(1 )(2 [0x00000000, 0, 1], [(?)( 5 0x00000000 10 14400)( 1 0x00000000 0 0 msft:rm/algorithm/flags/1.0 0x00000000 0)(?)(?)(?)])]
14: f14c8ee3-560d-441e-aee1-325c2e9ae74a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]

"
Information	5/2/2021 3:05:49 AM	Microsoft-Windows-Security-SPP	1066	None	"Initialization status for service objects.
C:\Windows\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/pkey/2005, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/licenserenewal/1.0, 0x00000000, 0x00000000
"
Information	5/2/2021 3:05:48 AM	Microsoft-Windows-Security-SPP	900	None	"The Software Protection service is starting.
"
Information	5/2/2021 3:05:48 AM	OpenSSHd	0	None	"The description for Event ID 0 from source OpenSSHd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

OpenSSHd: PID 1168: `OpenSSHd' service started
"
Information	5/2/2021 3:05:47 AM	Microsoft-Windows-WMI	5617	None	Windows Management Instrumentation Service subsystems initialized successfully
Information	5/2/2021 3:05:47 AM	Microsoft-Windows-WMI	5615	None	Windows Management Instrumentation Service started sucessfully
Information	5/2/2021 3:05:48 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 1472: Accepted password for vagrant from 192.168.129.1 port 54004 ssh2
"
Information	5/2/2021 3:05:47 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 1200: Server listening on 0.0.0.0 port 22.
"
Information	5/2/2021 3:05:47 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 1200: Server listening on :: port 22.
"
Information	5/2/2021 3:05:46 AM	Microsoft-Windows-User Profiles Service	1531	None	"The User Profile Service has started successfully.  

"
Information	5/2/2021 3:05:46 AM	Microsoft-Windows-EventSystem	4625	None	The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
Information	5/2/2021 3:05:33 AM	Microsoft-Windows-User Profiles Service	1532	None	"The User Profile Service has stopped.  

"
Information	5/2/2021 3:05:26 AM	Microsoft-Windows-CAPI2	4097	None	"Successful auto update of third-party root certificate:: Subject: <OU=Go Daddy Class 2 Certification Authority, O=""The Go Daddy Group, Inc."", C=US> Sha1 thumbprint: <2796BAE63F1801E277261BA0D77770028F20EEE4>."
Error	5/2/2021 3:05:26 AM	Microsoft-Windows-CAPI2	4107	None	"Failed extract of third-party root list from auto update cab at: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> with error: A certificate chain processed, but terminated in a root certificate which is not trusted by the trust provider.
."
Error	5/2/2021 3:05:26 AM	Microsoft-Windows-CAPI2	4107	None	"Failed extract of third-party root list from auto update cab at: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> with error: A certificate chain processed, but terminated in a root certificate which is not trusted by the trust provider.
."
Error	5/2/2021 3:05:26 AM	Microsoft-Windows-CAPI2	4107	None	"Failed extract of third-party root list from auto update cab at: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> with error: A certificate chain processed, but terminated in a root certificate which is not trusted by the trust provider.
."
Error	5/2/2021 3:05:11 AM	Microsoft-Windows-CAPI2	4107	None	"Failed extract of third-party root list from auto update cab at: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> with error: A certificate chain processed, but terminated in a root certificate which is not trusted by the trust provider.
."
Information	5/2/2021 3:04:55 AM	Microsoft-Windows-CAPI2	4097	None	Successful auto update of third-party root certificate:: Subject: <CN=DigiCert High Assurance EV Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US> Sha1 thumbprint: <5FB7EE0633E259DBAD0C4C9AE6D38F1A61C7DC25>.
Error	5/2/2021 3:04:55 AM	Microsoft-Windows-CAPI2	4107	None	"Failed extract of third-party root list from auto update cab at: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> with error: A certificate chain processed, but terminated in a root certificate which is not trusted by the trust provider.
."
Information	5/2/2021 3:04:48 AM	Microsoft-Windows-MSDTC 2	4202	TM	MSDTC started with the following settings: Security Configuration (OFF = 0 and ON = 1): Allow Remote Administrator = 0, Network Clients = 0, Trasaction Manager Communication:  Allow Inbound Transactions = 0, Allow Outbound Transactions = 0, Transaction Internet Protocol (TIP) = 0,  Enable XA Transactions = 0,  Enable SNA LU 6.2 Transactions = 1,  MSDTC Communications Security = Mutual Authentication Required, Account = NT AUTHORITY\NetworkService,  Firewall Exclusion Detected = 0 Transaction Bridge Installed = 0 Filtering Duplicate Events = 1
Error	5/2/2021 3:04:40 AM	Microsoft-Windows-CAPI2	4107	None	"Failed extract of third-party root list from auto update cab at: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> with error: A certificate chain processed, but terminated in a root certificate which is not trusted by the trust provider.
."
Information	5/2/2021 3:02:50 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 1872: Accepted password for vagrant from 192.168.129.1 port 53996 ssh2
"
Information	5/2/2021 3:02:49 AM	Microsoft-Windows-Security-SPP	902	None	"The Software Protection service has started.
6.1.7601.17514"
Information	5/2/2021 3:02:49 AM	Microsoft-Windows-Security-SPP	1003	None	"The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 039998e3-3ef5-4adf-b758-d25fa0128ff4, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
2: 47188d7c-b5ef-4336-91a9-3857b219fe95, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
3: 68531fb9-5511-4989-97be-d11a0f55633f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
4: 6a4bd364-4b60-4856-a727-efb59d94348e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
5: 6d47464d-e43d-4228-b051-fddd47fd403f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
6: 8fe15d04-fc66-40e6-bf34-942481e06fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
7: 9a159de8-d114-41d7-a5bf-d3574edb42fa, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
8: a60c85a9-7eff-4690-8aa1-010ddf5d38f0, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
9: a7dad4b1-8065-4576-9e61-2fd025fe16cc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
10: c60b048b-8071-4532-8398-f15f4c981861, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
11: c837408d-3762-4dea-a4d7-6dba48f6c305, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
12: c99b641f-c4ea-4e63-bec3-5ed2ccd0f357, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
13: da71774d-b2c9-4c42-bb7b-a66365d5abb2, 1, 0 [(0 )(1 )(2 [0x00000000, 0, 1], [(?)( 5 0x00000000 10 14400)( 1 0x00000000 0 0 msft:rm/algorithm/flags/1.0 0x00000000 0)(?)(?)(?)])]
14: f14c8ee3-560d-441e-aee1-325c2e9ae74a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]

"
Information	5/2/2021 3:02:49 AM	Microsoft-Windows-Security-SPP	1033	None	"These policies are being excluded since they are only defined with override-only attribute.
Policy Names=(IIS-W3SVC-MaxConcurrentRequests) (Microsoft-Windows-AuxiliaryDisplay-EnableAPI) (Microsoft-Windows-AuxiliaryDisplay-EnableCPL) (Microsoft-Windows-AuxiliaryDisplay-EnableDriver) (Microsoft-Windows-AuxiliaryDisplay-EnableSDP) (Microsoft-Windows-CertificateServices-CA-AdvancedTemplateSupport) (Microsoft-Windows-CertificateServices-CA-CertificateManagerRestrictionSupport) (Microsoft-Windows-CertificateServices-CA-CrossForestEnrollmentSupport) (Microsoft-Windows-CertificateServices-CA-ExitModuleSMTPSupport) (Microsoft-Windows-CertificateServices-CA-RoleSeparationSupport) (Microsoft-Windows-Fax-Common-DeviceLimit) (Microsoft-Windows-Fax-Common-EnableServerPolicy) (Microsoft-Windows-OfflineFiles-Core-BranchCachingEnabled) (Microsoft-Windows-OfflineFiles-Core-FeatureEnabled) (Microsoft-Windows-SensorsLicense-EnableCPL) (Microsoft.Windows.Smc-Enabled) (PeerToPeerBase-IdManager-EnabledPolicy) (PeerToPeerBase-Pnrp-EnabledPolicy) (Personalization-Enabled) (Printing-Spooler-Pmc-Licensing-Enabled) (SecureStartupFeature-Enabled) (SecureStartupFeature-Enabled-Driver) (SecureStartupFeature-Enabled-Premium) (SecureStartupFeature-PerfWarning) (SnippingToolLicensing-Enabled) (TSProxy-EdgeAdapter-MaxConnections) (TabletPCCoreInkRecognitionLicensing-EnableText) (Telnet-Client-EnableTelnetClient) (Telnet-Server-EnableTelnetServer) (TiffIFilterLicensing-EnableTiffIFilter) (nfs-admincmdtools-enabled) (nfs-adminmmc-enabled) (nfs-clientcmdtools-enabled) (nfs-clientcore-enabled) (nfs-servercmdtools-enabled) (nfs-servercore-enabled) (psync-Enabled) (snis-Enabled) (sua-EnableSUA) 
App Id=55c92734-d682-4d71-983e-d6ec3f16059f
Sku Id=da71774d-b2c9-4c42-bb7b-a66365d5abb2"
Information	5/2/2021 3:02:48 AM	Microsoft-Windows-Security-SPP	1066	None	"Initialization status for service objects.
C:\Windows\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/pkey/2005, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/licenserenewal/1.0, 0x00000000, 0x00000000
"
Information	5/2/2021 3:02:48 AM	Microsoft-Windows-Security-SPP	900	None	"The Software Protection service is starting.
"
Information	5/2/2021 3:02:47 AM	OpenSSHd	0	None	"The description for Event ID 0 from source OpenSSHd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

OpenSSHd: PID 1188: `OpenSSHd' service started
"
Information	5/2/2021 3:02:46 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 1220: Server listening on 0.0.0.0 port 22.
"
Information	5/2/2021 3:02:46 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 1220: Server listening on :: port 22.
"
Information	5/2/2021 3:02:46 AM	Microsoft-Windows-User Profiles Service	1531	None	"The User Profile Service has started successfully.  

"
Information	5/2/2021 3:02:46 AM	Microsoft-Windows-EventSystem	4625	None	The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
Information	5/2/2021 3:02:29 AM	Microsoft-Windows-User Profiles Service	1532	None	"The User Profile Service has stopped.  

"
Warning	5/2/2021 3:02:23 AM	Microsoft-Windows-Winlogon	6001	None	The winlogon notification subscriber <GPClient> failed a notification event.
Information	5/2/2021 3:02:23 AM	Desktop Window Manager	9009	None	The Desktop Window Manager has exited with code (0x40010004)
Information	5/2/2021 3:02:10 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 1472: Accepted password for vagrant from 192.168.129.1 port 53995 ssh2
"
Information	5/2/2021 3:02:10 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 1428: Did not receive identification string from 192.168.129.1
"
Information	5/2/2021 3:02:09 AM	OpenSSHd	0	None	"The description for Event ID 0 from source OpenSSHd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

OpenSSHd: PID 2448: `OpenSSHd' service started
"
Information	5/2/2021 3:02:08 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 1828: Server listening on 0.0.0.0 port 22.
"
Information	5/2/2021 3:02:08 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 1828: Server listening on :: port 22.
"
Information	5/2/2021 3:02:07 AM	OpenSSHd	0	None	"The description for Event ID 0 from source OpenSSHd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

OpenSSHd: PID 2040: `OpenSSHd' service stopped, exit status: 0
"
Information	5/2/2021 3:02:07 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 1048: Received signal 15; terminating.
"
Information	5/2/2021 3:02:06 AM	OpenSSHd	0	None	"The description for Event ID 0 from source OpenSSHd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

OpenSSHd: PID 2040: `OpenSSHd' service started
"
Information	5/2/2021 3:02:05 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 1048: Server listening on 0.0.0.0 port 2222.
"
Information	5/2/2021 3:02:05 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 1048: Server listening on :: port 2222.
"
Information	5/2/2021 3:01:04 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	5/2/2021 3:01:04 AM	Microsoft-Windows-LoadPerf	1001	None	Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
Information	5/2/2021 3:00:35 AM	Microsoft-Windows-RestartManager	10001	None	Ending session 0 started ‎2021‎-‎05‎-‎02T09:58:33.125000000Z.
Information	5/2/2021 3:00:35 AM	MsiInstaller	1042	None	Ending a Windows Installer transaction: C:\da98211505c20e1983ecf9\netfx_Full_GDR_x64.msi. Client Process Id: 1712.
Information	5/2/2021 3:00:35 AM	MsiInstaller	1033	None	Windows Installer installed the product. Product Name: Microsoft .NET Framework 4.5.1. Product Version: 4.5.50938. Product Language: 0. Manufacturer: Microsoft Corporation. Installation success or error status: 0.
Information	5/2/2021 3:00:35 AM	MsiInstaller	11707	None	Product: Microsoft .NET Framework 4.5.1 -- Installation completed successfully.
Information	5/2/2021 2:59:49 AM	Microsoft-Windows-CEIP	1005	None	Customer Experience Improvement Program data was successfully consolidated into files that will be sent to Microsoft for analysis. These files will be sent only if the user has opted to join the Windows Customer Experience Improvement Program.
